payment_id,payment_datetime,method,order_datetime,type,order_id,table_id,menu_item_id,menu_item_name,Menu_Category,menu_category_id,price,Items_Sold,Revenue,recipe_id,recipe_name,inventory_used,total,table_status
P01240,20/05/2025,Online,20/05/2025,Delivery,O01240,T43,M020,Menu Item M020,Appetizer,2,6.68,3,20.05,R010,Recipe R010,Salt - 5g; Beef - 250g,20.05,reserved
P01241,20/05/2025,Credit Card,20/05/2025,Takeout,O01241,T100,M001,Menu Item M001,Main Course,3,17.35,4,69.4,R011,Recipe R011,Milk - 200ml,69.4,available
P01242,21/05/2025,Online,21/05/2025,Delivery,O01242,T35,M002,Menu Item M002,Main Course,3,16,2,32.01,R012,Recipe R012,Milk - 200ml; Butter - 20g,32.01,reserved
P01243,21/05/2025,Online,21/05/2025,Delivery,O01243,T67,M003,Menu Item M003,Beverage,4,3.68,3,11.04,R013,Recipe R013,Sugar - 10g; Tomato - 100g,11.04,dirty
P01244,21/05/2025,Cash,21/05/2025,Dine-in,O01244,T10,M004,Menu Item M004,Dessert,1,8.98,1,8.98,R014,Recipe R014,Tomato - 100g,8.98,reserved
P01245,21/05/2025,Credit Card,21/05/2025,Takeout,O01245,T92,M005,Menu Item M005,Appetizer,2,5.95,3,17.85,R015,Recipe R015,Eggs - 2pcs; Beef - 250g,17.85,reserved
P01246,21/05/2025,Online,21/05/2025,Delivery,O01246,T62,M006,Menu Item M006,Appetizer,2,13.78,1,13.78,R001,Recipe R001,Tomato - 100g,13.78,reserved
P01247,21/05/2025,Online,21/05/2025,Delivery,O01247,T51,M007,Menu Item M007,Dessert,1,4.9,2,9.8,R002,Recipe R002,Butter - 20g; Lettuce - 30g; Sugar - 10g,9.8,reserved
P01248,21/05/2025,Credit Card,21/05/2025,Takeout,O01248,T51,M008,Menu Item M008,Appetizer,2,13.67,1,13.67,R003,Recipe R003,Beef - 250g,13.67,available
P01249,21/05/2025,Online,21/05/2025,Delivery,O01249,T19,M009,Menu Item M009,Appetizer,2,12.92,1,12.92,R004,Recipe R004,Lettuce - 30g,12.92,dirty
P01250,21/05/2025,Online,21/05/2025,Delivery,O01250,T75,M010,Menu Item M010,Appetizer,2,6.86,1,6.86,R005,Recipe R005,Butter - 20g,6.86,reserved
P01251,21/05/2025,Online,21/05/2025,Delivery,O01251,T15,M011,Menu Item M011,Main Course,3,28.73,2,57.46,R006,Recipe R006,Lettuce - 30g; Flour - 100g,57.46,available
P01252,21/05/2025,Cash,21/05/2025,Dine-in,O01252,T10,M012,Menu Item M012,Main Course,3,38.98,1,38.98,R007,Recipe R007,Beef - 250g; Butter - 20g; Cheese - 50g,38.98,dirty
P01253,21/05/2025,Online,21/05/2025,Delivery,O01253,T80,M013,Menu Item M013,Main Course,3,25.69,4,102.75,R008,Recipe R008,Milk - 200ml,102.75,dirty
P01254,21/05/2025,Online,21/05/2025,Delivery,O01254,T25,M014,Menu Item M014,Main Course,3,27.31,3,81.93,R009,Recipe R009,Chicken - 200g; Rice - 150g,81.93,dirty
P01255,21/05/2025,Online,21/05/2025,Delivery,O01255,T48,M015,Menu Item M015,Appetizer,2,7.92,1,7.92,R010,Recipe R010,Sugar - 10g; Salt - 5g; Eggs - 2pcs,7.92,dirty
P01256,21/05/2025,Online,21/05/2025,Delivery,O01256,T71,M016,Menu Item M016,Appetizer,2,9.59,2,19.18,R011,Recipe R011,Sugar - 10g; Lettuce - 30g,19.18,reserved
P01257,21/05/2025,Cash,21/05/2025,Dine-in,O01257,T10,M017,Menu Item M017,Main Course,3,36.39,2,72.78,R012,Recipe R012,Chicken - 200g; Flour - 100g,72.78,reserved
P01258,21/05/2025,Credit Card,21/05/2025,Takeout,O01258,T54,M018,Menu Item M018,Dessert,1,8.75,1,8.75,R013,Recipe R013,Eggs - 2pcs; Flour - 100g; Chicken - 200g,8.75,available
P01259,21/05/2025,Credit Card,21/05/2025,Takeout,O01259,T77,M019,Menu Item M019,Dessert,1,5.39,1,5.39,R014,Recipe R014,Flour - 100g; Sugar - 10g,5.39,available
P01260,21/05/2025,Cash,21/05/2025,Dine-in,O01260,T10,M020,Menu Item M020,Beverage,4,5.54,2,11.07,R015,Recipe R015,Salt - 5g; Chicken - 200g; Milk - 200ml,11.07,available
P01261,21/05/2025,Cash,21/05/2025,Dine-in,O01261,T10,M001,Menu Item M001,Beverage,4,5.15,2,10.3,R001,Recipe R001,Beef - 250g,10.3,dirty
P01262,21/05/2025,Online,21/05/2025,Delivery,O01262,T44,M002,Menu Item M002,Dessert,1,7.94,1,7.94,R002,Recipe R002,Eggs - 2pcs; Beef - 250g,7.94,dirty
P01263,21/05/2025,Cash,21/05/2025,Dine-in,O01263,T10,M003,Menu Item M003,Beverage,4,6.72,2,13.44,R003,Recipe R003,Cheese - 50g,13.44,reserved
P01264,21/05/2025,Cash,21/05/2025,Dine-in,O01264,T10,M004,Menu Item M004,Beverage,4,3.87,2,7.74,R004,Recipe R004,Rice - 150g; Salt - 5g; Beef - 250g,7.74,dirty
P01265,21/05/2025,Cash,21/05/2025,Dine-in,O01265,T10,M005,Menu Item M005,Main Course,3,19.4,1,19.4,R005,Recipe R005,Milk - 200ml; Flour - 100g,19.4,dirty
P01266,21/05/2025,Online,21/05/2025,Delivery,O01266,T16,M006,Menu Item M006,Appetizer,2,13.48,1,13.48,R006,Recipe R006,Lettuce - 30g; Rice - 150g; Salt - 5g,13.48,dirty
P01267,21/05/2025,Credit Card,21/05/2025,Takeout,O01267,T42,M007,Menu Item M007,Appetizer,2,13.88,3,41.65,R007,Recipe R007,Rice - 150g,41.65,available
P01268,21/05/2025,Credit Card,21/05/2025,Takeout,O01268,T32,M008,Menu Item M008,Beverage,4,5.38,1,5.38,R008,Recipe R008,Butter - 20g; Salt - 5g; Tomato - 100g,5.38,available
P01269,21/05/2025,Cash,21/05/2025,Dine-in,O01269,T10,M009,Menu Item M009,Dessert,1,5.61,3,16.83,R009,Recipe R009,Milk - 200ml,16.83,reserved
P01270,21/05/2025,Credit Card,21/05/2025,Takeout,O01270,T38,M010,Menu Item M010,Appetizer,2,10.77,3,32.31,R010,Recipe R010,Beef - 250g; Tomato - 100g; Butter - 20g,32.31,dirty
P01271,21/05/2025,Online,21/05/2025,Delivery,O01271,T47,M011,Menu Item M011,Dessert,1,3.9,3,11.7,R011,Recipe R011,Chicken - 200g,11.7,dirty
P01272,21/05/2025,Online,21/05/2025,Delivery,O01272,T20,M012,Menu Item M012,Appetizer,2,5.46,4,21.85,R012,Recipe R012,Tomato - 100g; Rice - 150g,21.85,reserved
P01273,21/05/2025,Credit Card,21/05/2025,Takeout,O01273,T62,M013,Menu Item M013,Main Course,3,32.14,4,128.54,R013,Recipe R013,Cheese - 50g; Tomato - 100g; Milk - 200ml,128.54,dirty
P01274,21/05/2025,Online,21/05/2025,Delivery,O01274,T64,M014,Menu Item M014,Dessert,1,4.33,1,4.33,R014,Recipe R014,Salt - 5g; Rice - 150g,4.33,dirty
P01275,21/05/2025,Online,21/05/2025,Delivery,O01275,T91,M015,Menu Item M015,Appetizer,2,13.5,3,40.5,R015,Recipe R015,Eggs - 2pcs; Chicken - 200g; Milk - 200ml,40.5,available
P01276,21/05/2025,Cash,21/05/2025,Dine-in,O01276,T10,M016,Menu Item M016,Main Course,3,33.16,1,33.16,R001,Recipe R001,Sugar - 10g,33.16,reserved
P01277,21/05/2025,Online,21/05/2025,Delivery,O01277,T04,M017,Menu Item M017,Beverage,4,4.56,1,4.56,R002,Recipe R002,Butter - 20g,4.56,reserved
P01278,21/05/2025,Online,21/05/2025,Delivery,O01278,T79,M018,Menu Item M018,Appetizer,2,7.92,1,7.92,R003,Recipe R003,Milk - 200ml,7.92,reserved
P01279,21/05/2025,Credit Card,21/05/2025,Takeout,O01279,T44,M019,Menu Item M019,Dessert,1,4.9,4,19.62,R004,Recipe R004,Salt - 5g,19.62,reserved
P01280,21/05/2025,Credit Card,21/05/2025,Takeout,O01280,T18,M020,Menu Item M020,Beverage,4,6.41,1,6.41,R005,Recipe R005,Butter - 20g,6.41,available
P01281,21/05/2025,Credit Card,21/05/2025,Takeout,O01281,T93,M001,Menu Item M001,Appetizer,2,9.62,1,9.62,R006,Recipe R006,Beef - 250g; Lettuce - 30g,9.62,available
P01282,21/05/2025,Online,21/05/2025,Delivery,O01282,T55,M002,Menu Item M002,Appetizer,2,5.34,1,5.34,R007,Recipe R007,Butter - 20g,5.34,dirty
P01283,21/05/2025,Cash,21/05/2025,Dine-in,O01283,T10,M003,Menu Item M003,Main Course,3,15.4,4,61.59,R008,Recipe R008,Lettuce - 30g,61.59,dirty
P01284,21/05/2025,Credit Card,21/05/2025,Takeout,O01284,T49,M004,Menu Item M004,Main Course,3,16.39,2,32.77,R009,Recipe R009,Tomato - 100g; Eggs - 2pcs,32.77,dirty
P01285,21/05/2025,Cash,21/05/2025,Dine-in,O01285,T10,M005,Menu Item M005,Appetizer,2,5.55,1,5.55,R010,Recipe R010,Cheese - 50g; Sugar - 10g; Chicken - 200g,5.55,dirty
P01286,21/05/2025,Credit Card,21/05/2025,Takeout,O01286,T53,M006,Menu Item M006,Main Course,3,25.54,4,102.16,R011,Recipe R011,Butter - 20g; Sugar - 10g,102.16,available
P01287,21/05/2025,Online,21/05/2025,Delivery,O01287,T58,M007,Menu Item M007,Main Course,3,24.63,4,98.52,R012,Recipe R012,Cheese - 50g; Beef - 250g; Lettuce - 30g,98.52,reserved
P01288,21/05/2025,Credit Card,21/05/2025,Takeout,O01288,T41,M008,Menu Item M008,Main Course,3,29.5,3,88.49,R013,Recipe R013,Eggs - 2pcs,88.49,available
P01289,21/05/2025,Cash,21/05/2025,Dine-in,O01289,T10,M009,Menu Item M009,Dessert,1,6.11,4,24.45,R014,Recipe R014,Lettuce - 30g; Butter - 20g,24.45,dirty
P01290,21/05/2025,Cash,21/05/2025,Dine-in,O01290,T10,M010,Menu Item M010,Main Course,3,26.14,1,26.14,R015,Recipe R015,Milk - 200ml,26.14,available
P01291,21/05/2025,Credit Card,21/05/2025,Takeout,O01291,T69,M011,Menu Item M011,Main Course,3,39.03,1,39.03,R001,Recipe R001,Salt - 5g,39.03,reserved
P01292,21/05/2025,Cash,21/05/2025,Dine-in,O01292,T10,M012,Menu Item M012,Beverage,4,6.91,4,27.65,R002,Recipe R002,Rice - 150g; Flour - 100g,27.65,reserved
P01293,21/05/2025,Credit Card,21/05/2025,Takeout,O01293,T69,M013,Menu Item M013,Main Course,3,31.2,3,93.6,R003,Recipe R003,Rice - 150g,93.6,available
P01294,21/05/2025,Online,21/05/2025,Delivery,O01294,T73,M014,Menu Item M014,Appetizer,2,14.24,4,56.95,R004,Recipe R004,Lettuce - 30g; Sugar - 10g; Tomato - 100g,56.95,available
P01295,21/05/2025,Online,21/05/2025,Delivery,O01295,T71,M015,Menu Item M015,Appetizer,2,14.33,1,14.33,R005,Recipe R005,Lettuce - 30g; Beef - 250g,14.33,available
P01296,21/05/2025,Cash,21/05/2025,Dine-in,O01296,T10,M016,Menu Item M016,Dessert,1,6.5,2,13,R006,Recipe R006,Beef - 250g; Rice - 150g,13,dirty
P01297,21/05/2025,Cash,21/05/2025,Dine-in,O01297,T10,M017,Menu Item M017,Appetizer,2,14.55,4,58.19,R007,Recipe R007,Rice - 150g,58.19,available
P01298,21/05/2025,Cash,21/05/2025,Dine-in,O01298,T10,M018,Menu Item M018,Main Course,3,19.66,3,58.99,R008,Recipe R008,Salt - 5g; Butter - 20g; Flour - 100g,58.99,available
P01299,21/05/2025,Credit Card,21/05/2025,Takeout,O01299,T44,M019,Menu Item M019,Main Course,3,24.53,1,24.53,R009,Recipe R009,Flour - 100g; Lettuce - 30g,24.53,available
P01300,21/05/2025,Credit Card,21/05/2025,Takeout,O01300,T21,M020,Menu Item M020,Dessert,1,7.31,3,21.92,R010,Recipe R010,Flour - 100g,21.92,reserved
P01301,21/05/2025,Credit Card,21/05/2025,Takeout,O01301,T18,M001,Menu Item M001,Dessert,1,7.57,1,7.57,R011,Recipe R011,Rice - 150g,7.57,reserved
P01302,21/05/2025,Credit Card,21/05/2025,Takeout,O01302,T23,M002,Menu Item M002,Main Course,3,32.88,1,32.88,R012,Recipe R012,Beef - 250g,32.88,dirty
P01303,21/05/2025,Online,21/05/2025,Delivery,O01303,T56,M003,Menu Item M003,Dessert,1,5.84,1,5.84,R013,Recipe R013,Flour - 100g,5.84,dirty
P01304,21/05/2025,Online,21/05/2025,Delivery,O01304,T42,M004,Menu Item M004,Main Course,3,31.54,2,63.09,R014,Recipe R014,Beef - 250g; Sugar - 10g; Flour - 100g,63.09,reserved
P01305,21/05/2025,Online,21/05/2025,Delivery,O01305,T18,M005,Menu Item M005,Main Course,3,20.92,2,41.83,R015,Recipe R015,Sugar - 10g; Chicken - 200g; Milk - 200ml,41.83,reserved
P01306,21/05/2025,Credit Card,21/05/2025,Takeout,O01306,T47,M006,Menu Item M006,Appetizer,2,7.28,4,29.14,R001,Recipe R001,Beef - 250g; Cheese - 50g; Eggs - 2pcs,29.14,reserved
P01307,21/05/2025,Cash,21/05/2025,Dine-in,O01307,T10,M007,Menu Item M007,Main Course,3,35.91,1,35.91,R002,Recipe R002,Eggs - 2pcs; Butter - 20g; Lettuce - 30g,35.91,available
P01308,21/05/2025,Credit Card,21/05/2025,Takeout,O01308,T50,M008,Menu Item M008,Dessert,1,5.87,1,5.87,R003,Recipe R003,Chicken - 200g,5.87,available
P01309,21/05/2025,Cash,21/05/2025,Dine-in,O01309,T10,M009,Menu Item M009,Beverage,4,4.15,4,16.6,R004,Recipe R004,Cheese - 50g; Salt - 5g; Butter - 20g,16.6,reserved
P01310,22/05/2025,Cash,22/05/2025,Dine-in,O01310,T10,M010,Menu Item M010,Dessert,1,9.58,2,19.16,R005,Recipe R005,Rice - 150g; Butter - 20g,19.16,available
P01311,22/05/2025,Credit Card,22/05/2025,Takeout,O01311,T36,M011,Menu Item M011,Main Course,3,24.68,1,24.68,R006,Recipe R006,Eggs - 2pcs; Butter - 20g,24.68,available
P01312,22/05/2025,Cash,22/05/2025,Dine-in,O01312,T10,M012,Menu Item M012,Dessert,1,3.74,2,7.47,R007,Recipe R007,Flour - 100g,7.47,dirty
P01313,22/05/2025,Cash,22/05/2025,Dine-in,O01313,T10,M013,Menu Item M013,Dessert,1,4.06,2,8.11,R008,Recipe R008,Flour - 100g; Eggs - 2pcs,8.11,reserved
P01314,22/05/2025,Online,22/05/2025,Delivery,O01314,T42,M014,Menu Item M014,Beverage,4,4.45,1,4.45,R009,Recipe R009,Sugar - 10g; Milk - 200ml; Beef - 250g,4.45,reserved
P01315,22/05/2025,Cash,22/05/2025,Dine-in,O01315,T10,M015,Menu Item M015,Beverage,4,6.02,3,18.05,R010,Recipe R010,Lettuce - 30g; Chicken - 200g,18.05,available
P01316,22/05/2025,Cash,22/05/2025,Dine-in,O01316,T10,M016,Menu Item M016,Dessert,1,5.76,1,5.76,R011,Recipe R011,Rice - 150g; Flour - 100g; Eggs - 2pcs,5.76,reserved
P01317,22/05/2025,Online,22/05/2025,Delivery,O01317,T29,M017,Menu Item M017,Main Course,3,16.23,3,48.7,R012,Recipe R012,Tomato - 100g,48.7,dirty
P01318,22/05/2025,Credit Card,22/05/2025,Takeout,O01318,T83,M018,Menu Item M018,Dessert,1,7.53,1,7.53,R013,Recipe R013,Chicken - 200g,7.53,dirty
P01319,22/05/2025,Cash,22/05/2025,Dine-in,O01319,T10,M019,Menu Item M019,Beverage,4,6.32,3,18.95,R014,Recipe R014,Milk - 200ml; Sugar - 10g; Butter - 20g,18.95,dirty
P01320,22/05/2025,Online,22/05/2025,Delivery,O01320,T02,M020,Menu Item M020,Appetizer,2,13.22,4,52.87,R015,Recipe R015,Salt - 5g; Tomato - 100g,52.87,reserved
P01321,22/05/2025,Cash,22/05/2025,Dine-in,O01321,T10,M001,Menu Item M001,Dessert,1,5.52,3,16.55,R001,Recipe R001,Cheese - 50g,16.55,reserved
P01322,22/05/2025,Cash,22/05/2025,Dine-in,O01322,T10,M002,Menu Item M002,Main Course,3,19.1,2,38.2,R002,Recipe R002,Flour - 100g; Milk - 200ml,38.2,reserved
P01323,22/05/2025,Credit Card,22/05/2025,Takeout,O01323,T01,M003,Menu Item M003,Main Course,3,21.97,2,43.94,R003,Recipe R003,Rice - 150g; Flour - 100g; Butter - 20g,43.94,reserved
P01324,22/05/2025,Credit Card,22/05/2025,Takeout,O01324,T27,M004,Menu Item M004,Beverage,4,6.16,2,12.32,R004,Recipe R004,Tomato - 100g; Eggs - 2pcs,12.32,reserved
P01325,22/05/2025,Cash,22/05/2025,Dine-in,O01325,T10,M005,Menu Item M005,Main Course,3,22.88,2,45.75,R005,Recipe R005,Butter - 20g; Milk - 200ml; Sugar - 10g,45.75,dirty
P01326,22/05/2025,Credit Card,22/05/2025,Takeout,O01326,T07,M006,Menu Item M006,Appetizer,2,7.75,3,23.25,R006,Recipe R006,Lettuce - 30g; Beef - 250g,23.25,available
P01327,22/05/2025,Online,22/05/2025,Delivery,O01327,T20,M007,Menu Item M007,Dessert,1,6.61,1,6.61,R007,Recipe R007,Tomato - 100g; Sugar - 10g; Rice - 150g,6.61,dirty
P01328,22/05/2025,Online,22/05/2025,Delivery,O01328,T77,M008,Menu Item M008,Appetizer,2,12.32,1,12.32,R008,Recipe R008,Milk - 200ml; Lettuce - 30g,12.32,reserved
P01329,22/05/2025,Credit Card,22/05/2025,Takeout,O01329,T59,M009,Menu Item M009,Beverage,4,4.27,4,17.07,R009,Recipe R009,Salt - 5g,17.07,dirty
P01330,22/05/2025,Online,22/05/2025,Delivery,O01330,T71,M010,Menu Item M010,Appetizer,2,11.55,3,34.64,R010,Recipe R010,Tomato - 100g; Cheese - 50g; Sugar - 10g,34.64,reserved
P01331,22/05/2025,Cash,22/05/2025,Dine-in,O01331,T10,M011,Menu Item M011,Main Course,3,26.38,3,79.15,R011,Recipe R011,Tomato - 100g; Eggs - 2pcs,79.15,reserved
P01332,22/05/2025,Online,22/05/2025,Delivery,O01332,T15,M012,Menu Item M012,Main Course,3,38.06,3,114.19,R012,Recipe R012,Tomato - 100g; Eggs - 2pcs; Rice - 150g,114.19,dirty
P01333,22/05/2025,Online,22/05/2025,Delivery,O01333,T28,M013,Menu Item M013,Appetizer,2,11.94,2,23.87,R013,Recipe R013,Milk - 200ml; Lettuce - 30g,23.87,reserved
P01334,22/05/2025,Credit Card,22/05/2025,Takeout,O01334,T52,M014,Menu Item M014,Dessert,1,6.31,4,25.25,R014,Recipe R014,Flour - 100g; Lettuce - 30g; Rice - 150g,25.25,available
P01335,22/05/2025,Credit Card,22/05/2025,Takeout,O01335,T100,M015,Menu Item M015,Appetizer,2,9.98,2,19.96,R015,Recipe R015,Cheese - 50g; Chicken - 200g; Eggs - 2pcs,19.96,reserved
P01336,22/05/2025,Cash,22/05/2025,Dine-in,O01336,T10,M016,Menu Item M016,Main Course,3,20.69,2,41.38,R001,Recipe R001,Flour - 100g; Butter - 20g; Eggs - 2pcs,41.38,available
P01337,22/05/2025,Cash,22/05/2025,Dine-in,O01337,T10,M017,Menu Item M017,Main Course,3,17.73,3,53.2,R002,Recipe R002,Tomato - 100g; Eggs - 2pcs,53.2,available
P01338,22/05/2025,Cash,22/05/2025,Dine-in,O01338,T10,M018,Menu Item M018,Dessert,1,9.86,2,19.72,R003,Recipe R003,Butter - 20g; Tomato - 100g; Milk - 200ml,19.72,reserved
P01339,22/05/2025,Cash,22/05/2025,Dine-in,O01339,T10,M019,Menu Item M019,Dessert,1,7.95,3,23.86,R004,Recipe R004,Beef - 250g; Sugar - 10g,23.86,dirty
P01340,22/05/2025,Online,22/05/2025,Delivery,O01340,T76,M020,Menu Item M020,Dessert,1,9.72,2,19.44,R005,Recipe R005,Butter - 20g; Salt - 5g; Chicken - 200g,19.44,available
P01341,22/05/2025,Online,22/05/2025,Delivery,O01341,T03,M001,Menu Item M001,Appetizer,2,8.36,3,25.09,R006,Recipe R006,Salt - 5g; Beef - 250g,25.09,dirty
P01342,22/05/2025,Credit Card,22/05/2025,Takeout,O01342,T13,M002,Menu Item M002,Beverage,4,2.08,4,8.3,R007,Recipe R007,Butter - 20g; Cheese - 50g,8.3,available
P01343,22/05/2025,Credit Card,22/05/2025,Takeout,O01343,T57,M003,Menu Item M003,Appetizer,2,9.49,4,37.96,R008,Recipe R008,Lettuce - 30g,37.96,reserved
P01344,22/05/2025,Online,22/05/2025,Delivery,O01344,T06,M004,Menu Item M004,Appetizer,2,13.33,3,40,R009,Recipe R009,Eggs - 2pcs; Chicken - 200g,40,reserved
P01345,22/05/2025,Cash,22/05/2025,Dine-in,O01345,T10,M005,Menu Item M005,Appetizer,2,8.14,1,8.14,R010,Recipe R010,Lettuce - 30g,8.14,available
P01346,22/05/2025,Credit Card,22/05/2025,Takeout,O01346,T35,M006,Menu Item M006,Beverage,4,6.42,3,19.26,R011,Recipe R011,Lettuce - 30g; Flour - 100g; Rice - 150g,19.26,reserved
P01347,22/05/2025,Online,22/05/2025,Delivery,O01347,T74,M007,Menu Item M007,Beverage,4,6.53,4,26.11,R012,Recipe R012,Butter - 20g; Lettuce - 30g; Eggs - 2pcs,26.11,available
P01348,22/05/2025,Cash,22/05/2025,Dine-in,O01348,T10,M008,Menu Item M008,Appetizer,2,9.41,4,37.63,R013,Recipe R013,Rice - 150g; Chicken - 200g,37.63,reserved
P01349,22/05/2025,Cash,22/05/2025,Dine-in,O01349,T10,M009,Menu Item M009,Beverage,4,4.47,3,13.42,R014,Recipe R014,Lettuce - 30g; Butter - 20g,13.42,dirty
P01350,22/05/2025,Online,22/05/2025,Delivery,O01350,T87,M010,Menu Item M010,Appetizer,2,9.99,2,19.99,R015,Recipe R015,Tomato - 100g; Milk - 200ml; Flour - 100g,19.99,reserved
P01351,22/05/2025,Credit Card,22/05/2025,Takeout,O01351,T65,M011,Menu Item M011,Dessert,1,4.2,2,8.4,R001,Recipe R001,Tomato - 100g; Cheese - 50g; Lettuce - 30g,8.4,dirty
P01352,22/05/2025,Cash,22/05/2025,Dine-in,O01352,T10,M012,Menu Item M012,Appetizer,2,6.18,1,6.18,R002,Recipe R002,Milk - 200ml; Salt - 5g; Eggs - 2pcs,6.18,reserved
P01353,22/05/2025,Cash,22/05/2025,Dine-in,O01353,T10,M013,Menu Item M013,Main Course,3,20.84,1,20.84,R003,Recipe R003,Chicken - 200g; Beef - 250g,20.84,dirty
P01354,22/05/2025,Online,22/05/2025,Delivery,O01354,T31,M014,Menu Item M014,Appetizer,2,11.82,4,47.26,R004,Recipe R004,Chicken - 200g; Milk - 200ml; Salt - 5g,47.26,reserved
P01355,22/05/2025,Credit Card,22/05/2025,Takeout,O01355,T37,M015,Menu Item M015,Main Course,3,32.59,4,130.35,R005,Recipe R005,Flour - 100g,130.35,dirty
P01356,22/05/2025,Online,22/05/2025,Delivery,O01356,T62,M016,Menu Item M016,Main Course,3,38.02,2,76.05,R006,Recipe R006,Tomato - 100g; Beef - 250g; Milk - 200ml,76.05,available
P01357,22/05/2025,Credit Card,22/05/2025,Takeout,O01357,T83,M017,Menu Item M017,Appetizer,2,6.03,4,24.13,R007,Recipe R007,Flour - 100g; Milk - 200ml; Lettuce - 30g,24.13,available
P01358,22/05/2025,Online,22/05/2025,Delivery,O01358,T94,M018,Menu Item M018,Beverage,4,2.64,2,5.27,R008,Recipe R008,Tomato - 100g,5.27,dirty
P01359,22/05/2025,Credit Card,22/05/2025,Takeout,O01359,T05,M019,Menu Item M019,Appetizer,2,8.76,1,8.76,R009,Recipe R009,Rice - 150g,8.76,reserved
P01360,22/05/2025,Credit Card,22/05/2025,Takeout,O01360,T99,M020,Menu Item M020,Dessert,1,6.4,1,6.4,R010,Recipe R010,Sugar - 10g; Beef - 250g,6.4,dirty
P01361,22/05/2025,Credit Card,22/05/2025,Takeout,O01361,T02,M001,Menu Item M001,Main Course,3,33.26,1,33.26,R011,Recipe R011,Eggs - 2pcs,33.26,reserved
P01362,22/05/2025,Cash,22/05/2025,Dine-in,O01362,T10,M002,Menu Item M002,Appetizer,2,5.69,3,17.07,R012,Recipe R012,Salt - 5g,17.07,available
P01363,23/05/2025,Cash,23/05/2025,Dine-in,O01363,T10,M003,Menu Item M003,Appetizer,2,8.3,2,16.61,R013,Recipe R013,Chicken - 200g; Beef - 250g,16.61,reserved
P01364,23/05/2025,Cash,23/05/2025,Dine-in,O01364,T10,M004,Menu Item M004,Main Course,3,33.94,1,33.94,R014,Recipe R014,Lettuce - 30g,33.94,available
P01365,23/05/2025,Credit Card,23/05/2025,Takeout,O01365,T20,M005,Menu Item M005,Beverage,4,4.03,2,8.06,R015,Recipe R015,Chicken - 200g; Beef - 250g; Flour - 100g,8.06,reserved
P01366,23/05/2025,Online,23/05/2025,Delivery,O01366,T37,M006,Menu Item M006,Appetizer,2,14.47,4,57.87,R001,Recipe R001,Milk - 200ml; Beef - 250g,57.87,reserved
P01367,23/05/2025,Online,23/05/2025,Delivery,O01367,T89,M007,Menu Item M007,Beverage,4,2.53,1,2.53,R002,Recipe R002,Milk - 200ml; Beef - 250g; Butter - 20g,2.53,reserved
P01368,23/05/2025,Credit Card,23/05/2025,Takeout,O01368,T20,M008,Menu Item M008,Dessert,1,8.63,4,34.52,R003,Recipe R003,Eggs - 2pcs; Flour - 100g,34.52,dirty
P01369,23/05/2025,Cash,23/05/2025,Dine-in,O01369,T10,M009,Menu Item M009,Dessert,1,9.83,1,9.83,R004,Recipe R004,Milk - 200ml,9.83,dirty
P01370,23/05/2025,Credit Card,23/05/2025,Takeout,O01370,T73,M010,Menu Item M010,Beverage,4,2.56,3,7.67,R005,Recipe R005,Cheese - 50g; Chicken - 200g; Lettuce - 30g,7.67,available
P01371,23/05/2025,Credit Card,23/05/2025,Takeout,O01371,T80,M011,Menu Item M011,Appetizer,2,14.09,3,42.28,R006,Recipe R006,Rice - 150g; Eggs - 2pcs; Beef - 250g,42.28,available
P01372,23/05/2025,Cash,23/05/2025,Dine-in,O01372,T10,M012,Menu Item M012,Beverage,4,3.8,4,15.2,R007,Recipe R007,Butter - 20g; Eggs - 2pcs; Sugar - 10g,15.2,dirty
P01373,23/05/2025,Credit Card,23/05/2025,Takeout,O01373,T11,M013,Menu Item M013,Dessert,1,8.62,3,25.86,R008,Recipe R008,Lettuce - 30g,25.86,available
P01374,23/05/2025,Cash,23/05/2025,Dine-in,O01374,T10,M014,Menu Item M014,Beverage,4,2.65,1,2.65,R009,Recipe R009,Tomato - 100g; Butter - 20g; Eggs - 2pcs,2.65,dirty
P01375,23/05/2025,Cash,23/05/2025,Dine-in,O01375,T10,M015,Menu Item M015,Appetizer,2,9.98,4,39.91,R010,Recipe R010,Rice - 150g; Milk - 200ml,39.91,reserved
P01376,23/05/2025,Cash,23/05/2025,Dine-in,O01376,T10,M016,Menu Item M016,Main Course,3,27,3,81.01,R011,Recipe R011,Cheese - 50g; Lettuce - 30g,81.01,available
P01377,23/05/2025,Online,23/05/2025,Delivery,O01377,T37,M017,Menu Item M017,Dessert,1,7.54,3,22.63,R012,Recipe R012,Tomato - 100g,22.63,available
P01378,23/05/2025,Cash,23/05/2025,Dine-in,O01378,T10,M018,Menu Item M018,Appetizer,2,11.09,1,11.09,R013,Recipe R013,Beef - 250g; Rice - 150g; Sugar - 10g,11.09,dirty
P01379,23/05/2025,Online,23/05/2025,Delivery,O01379,T38,M019,Menu Item M019,Main Course,3,18.19,2,36.38,R014,Recipe R014,Milk - 200ml; Sugar - 10g; Cheese - 50g,36.38,available
P01380,23/05/2025,Online,23/05/2025,Delivery,O01380,T16,M020,Menu Item M020,Appetizer,2,9.37,2,18.74,R015,Recipe R015,Tomato - 100g; Lettuce - 30g,18.74,available
